id,hood,zipcode,guests,sqft,price
303462,Manhattan,10023,1,,250
306702,Brooklyn,11217,2,,135
306799,Brooklyn,11237,4,,65
310272,Staten Island,10304,2,66.0,59
310325,Manhattan,10030,1,,75
310524,Brooklyn,11205,1,,85
310796,Manhattan,10024,4,500.0,109
311003,Brooklyn,11216,6,,225
311356,Queens,11385,1,,62
312429,Brooklyn,11238,1,,100
314982,Manhattan,10003,2,,89
316238,Brooklyn,11216,6,790.0,135
317662,Brooklyn,11222,2,700.0,174
317905,Brooklyn,11218,3,,89
318021,Manhattan,10026,1,,110
318187,Brooklyn,11237,3,,120
319798,Brooklyn,11220,2,,49
320865,Manhattan,10027,3,,135
320877,Brooklyn,11211,4,,225
321014,Manhattan,10003,4,1000.0,245
321136,Manhattan,10032,2,,135
321845,Manhattan,10280,2,,150
322037,Brooklyn,11249,5,,325
322604,Brooklyn,11211,2,,95
322974,Manhattan,10011,2,,120
323453,Brooklyn,11206,5,,195
323706,Manhattan,10023,5,,499
324800,Brooklyn,11211,2,,160
325429,Manhattan,10028,2,,219
326120,Manhattan,10012,2,,218
326832,Manhattan,10028,2,,159
326956,Brooklyn,11238,3,,180
327521,Manhattan,10003,2,300.0,150
327778,Manhattan,10016,3,,106
328040,Manhattan,10016,4,,299
328744,Brooklyn,11225,6,750.0,165
329064,Brooklyn,11230,9,,500
329310,Manhattan,10002,2,800.0,250
329385,Manhattan,10034,2,175.0,87
333189,Brooklyn,11211,2,,79
333323,Manhattan,10036,1,,75
334607,Brooklyn,11211,2,,200
334781,Manhattan,10039,2,,80
335797,Brooklyn,11210,4,,76
335819,Brooklyn,11210,4,,75
335820,Brooklyn,11210,6,,75
336220,Manhattan,10026,2,,125
339456,Manhattan,10025,4,900.0,387
341525,Manhattan,10018,2,,95
341982,Manhattan,10023,2,,99
342027,Manhattan,10028,4,,121
342995,Manhattan,10027,3,,75
343276,Manhattan,10018,2,,95
344019,Manhattan,10014,2,,195
344068,Manhattan,10010,2,600.0,160
344082,Manhattan,10018,2,,75
344092,Brooklyn,11220,2,,70
346579,Manhattan,10002,2,,135
349841,Brooklyn,11211,2,400.0,160
350168,Brooklyn,11215,2,,178
350525,Brooklyn,11225,4,950.0,145
351530,Brooklyn,11215,3,,125
351859,Manhattan,10011,2,,265
352651,Brooklyn,11225,2,,77
353317,Manhattan,10002,3,,129
354095,Manhattan,10009,2,550.0,199
355106,Brooklyn,11225,2,,60
357509,Manhattan,10017,2,,125
359982,Brooklyn,11206,2,,68
361803,Manhattan,10028,3,,115
363016,Queens,11378,3,,133
364785,Brooklyn,11217,2,1.0,80
365439,Manhattan,10013,1,,80
367042,Brooklyn,11225,3,,125
367810,Brooklyn,11222,2,,120
369567,Brooklyn,11238,2,,56
369671,Manhattan,10003,4,,549
371767,Manhattan,10014,2,,165
373618,Brooklyn,11249,2,,139
374548,Brooklyn,11221,2,,90
375249,Staten Island,10303,2,,20
377217,Manhattan,10023,2,,145
378460,Manhattan,10036,4,,225
380416,Brooklyn,11215,2,,125
380730,Brooklyn,11229,3,550.0,50
382523,Manhattan,10026,3,,160
382524,Manhattan,10026,4,,180
385190,Manhattan,10034,1,700.0,100
385657,Brooklyn,11206,1,,70
385824,Bronx,10463,4,,120
386507,Manhattan,10027,2,,150
386555,Staten Island,10304,4,,97
386744,Manhattan,10021,1,,120
386799,Manhattan,10019,5,,250
387377,Manhattan,10026,3,,175
387666,Manhattan,10032,2,,99
387735,Manhattan,10010,6,,99
389482,Queens,11435,2,,75
391955,Brooklyn,11231,4,700.0,97
392948,Brooklyn,11211,1,,45
393094,Manhattan,10080,2,,225
393682,Manhattan,10012,2,,100
394026,Brooklyn,11211,2,,90
394111,Queens,11435,2,,75
394235,Manhattan,10010,2,700.0,350
396636,Manhattan,10032,2,,135
397034,Manhattan,10024,1,,125
397297,Manhattan,10009,4,,225
397420,Manhattan,10031,1,,85
398283,Brooklyn,11215,6,,250
398850,Manhattan,10001,4,,275
399946,Manhattan,10002,1,,90
400039,Brooklyn,11237,3,,130
401039,Bronx,10453,4,,50
401836,Manhattan,10065,6,,300
403668,Manhattan,10009,2,,147
403712,Manhattan,10009,3,,300
404923,Brooklyn,11218,2,,88
405025,Queens,11101,5,753.0,215
405408,Manhattan,10013,2,,225
407469,Brooklyn,11221,2,,75
408491,Manhattan,10011,2,,145
408983,Brooklyn,11225,6,850.0,249
409262,Brooklyn,11201,5,,300
409293,Manhattan,10029,2,,100
409666,Brooklyn,11235,4,,75
411525,Brooklyn,11211,2,,120
411918,Brooklyn,11213,6,,180
412061,Brooklyn,11216,2,,125
412180,Brooklyn,11206,4,,95
413504,Brooklyn,11211,2,,119
413775,Manhattan,10022,2,,275
415304,Manhattan,10003,1,,175
416557,Brooklyn,11222,3,,100
417685,Brooklyn,11215,6,,160
418291,Manhattan,10009,1,,102
419373,Brooklyn,11221,3,,90
419792,Manhattan,10002,4,,200
421539,Manhattan,10029,4,,199
421554,Brooklyn,11221,5,,250
423015,Brooklyn,11205,2,0.0,45
423275,Queens,11103,3,,150
424192,Manhattan,10018,2,0.0,325
424667,Manhattan,10019,1,,99
424767,Manhattan,10016,4,1200.0,325
426449,Brooklyn,11238,2,,110
428226,Brooklyn,11216,1,,55
430427,Manhattan,10032,2,,60
430665,Manhattan,10025,4,700.0,250
431865,Manhattan,10032,5,500.0,265
432090,Queens,11101,1,,50
433060,Brooklyn,11238,2,,50
433218,Brooklyn,11238,3,,130
433414,Brooklyn,11238,2,,150
433914,Brooklyn,11208,4,,70
435909,Manhattan,10014,2,,151
436510,Brooklyn,11211,4,,200
436619,Manhattan,10003,2,750.0,110
436824,Manhattan,10031,2,,65
436912,Manhattan,10013,3,,595
436916,Manhattan,10031,2,,55
437352,Brooklyn,11215,4,,99
437906,Manhattan,10009,2,,350
438513,Brooklyn,11225,4,,150
439750,Brooklyn,11211,2,,55
439870,Brooklyn,11215,5,,345
442636,Queens,11385,5,,77
442649,Manhattan,10011,4,,125
444171,Brooklyn,11221,4,,189
444430,Bronx,10454,1,,49
447766,Manhattan,10010,1,1000.0,100
448048,Queens,11372,2,150.0,99
448049,Queens,11372,2,,99
448985,Brooklyn,11237,2,,59
449034,Brooklyn,11211,2,,90
449130,Manhattan,10030,4,,94
449660,Brooklyn,11218,2,,80
449680,Bronx,10455,5,,88
450577,Manhattan,10023,2,,250
450578,Brooklyn,11220,2,,55
450905,Brooklyn,11215,1,,110
452068,Brooklyn,11218,5,1500.0,200
452541,Brooklyn,11215,2,,135
453094,Brooklyn,11238,2,,70
453161,Brooklyn,11222,4,,260
453255,Manhattan,10002,3,,225
453317,Brooklyn,11205,2,,59
454334,Manhattan,10451,3,,65
454929,Manhattan,10009,2,900.0,90
455734,Manhattan,10034,3,,120
455801,Manhattan,10027,5,,65
456110,Manhattan,10001,4,,139
456190,Manhattan,10014,2,,174
456457,Manhattan,10014,4,,315
456526,Manhattan,10030,2,800.0,75
457829,Manhattan,10003,4,,210
459066,Manhattan,10021,2,,150
460036,Manhattan,10010,4,,129
460999,Manhattan,10027,6,,100
462454,Manhattan,10002,1,,89
463042,Manhattan,10012,3,,220
463107,Brooklyn,11213,7,,250
464231,Brooklyn,11205,3,,65
465706,Manhattan,10025,2,,150
466277,Brooklyn,11211,5,,235
466457,Brooklyn,11221,4,,100
467569,Manhattan,10002,2,,311
467634,Queens,11434,3,,39
467866,Manhattan,10014,2,450.0,100
468613,Manhattan,10002,1,,1300
470498,Manhattan,10280,2,,65
470709,Brooklyn,11211,4,,225
471712,Manhattan,10026,2,,85
471758,Manhattan,10013,5,,500
471845,Brooklyn,11216,4,,145
471914,Brooklyn,11225,4,,110
472052,Manhattan,10023,3,,180
472376,Brooklyn,11238,3,500.0,115
473592,Queens,11101,2,,70
473777,Brooklyn,11211,2,,155
474283,Manhattan,10019,2,,117
475216,Brooklyn,11215,2,,100
476899,Manhattan,10009,3,,155
476983,Manhattan,10031,2,,85
478053,Manhattan,10002,2,,125
478385,Manhattan,10016,4,,135
478832,Brooklyn,11231,4,950.0,150
478949,Manhattan,10011,2,,380
479002,Brooklyn,11238,6,,450
479263,Brooklyn,11211,4,700.0,145
479285,Queens,11104,1,,99
479867,Brooklyn,11211,4,,225
482365,Manhattan,10018,3,,80
483414,Brooklyn,11216,2,,55
483505,Brooklyn,11211,3,,100
484297,Brooklyn,11238,10,,350
484312,Brooklyn,11215,8,,300
484728,Brooklyn,11209,3,,105
486350,Brooklyn,11211,4,,225
489018,Manhattan,10009,2,,185
489924,Brooklyn,11232,2,,50
489965,Manhattan,10029,2,,80
490011,Brooklyn,11231,4,,200
490278,Manhattan,10022,2,,99
490989,Brooklyn,11217,4,,68
491123,Brooklyn,11238,2,0.0,102
491529,Brooklyn,11215,5,,295
491942,Manhattan,10025,2,,199
491977,Manhattan,10013,2,,165
492785,Brooklyn,11238,2,,250
492810,Queens,11361,3,900.0,125
493611,Brooklyn,11217,4,,500
494296,Brooklyn,11231,1,800.0,75
494937,Manhattan,10013,6,,499
495249,Queens,11372,2,,120
496166,Brooklyn,11215,8,,249
498052,Brooklyn,11211,2,,120
498859,Brooklyn,11235,6,850.0,169
499249,Brooklyn,11211,1,,190
499763,Manhattan,10019,1,,55
500886,Brooklyn,11221,2,,85
501041,Manhattan,10024,2,,300
501082,Manhattan,10039,2,,79
501693,Manhattan,10025,2,,99
502132,Manhattan,10011,1,,50
502429,Brooklyn,11215,6,1200.0,325
503529,Manhattan,10012,2,,198
503585,Brooklyn,11238,3,,100
503722,Brooklyn,11211,2,,175
503790,Manhattan,10014,1,,130
504362,Brooklyn,11217,5,,209
504437,Manhattan,10002,2,,104
505029,Manhattan,10009,2,,175
505231,Manhattan,10128,1,,80
505315,Brooklyn,11207,2,,85
506121,Manhattan,10009,1,,72
506527,Queens,11101,6,850.0,225
506571,Manhattan,10009,2,,150
506575,Bronx,10453,4,,45
507393,Brooklyn,11216,1,,49
509989,Brooklyn,11226,16,,349
510218,Manhattan,10024,2,700.0,185
511436,Brooklyn,11211,4,,96
511960,Manhattan,10003,3,,160
512022,Manhattan,10009,2,,200
512209,Brooklyn,11201,16,,800
512210,Brooklyn,11216,8,1600.0,349
512775,Queens,11101,10,,350
513343,Brooklyn,11238,2,,125
513362,Brooklyn,11225,2,,40
513688,Brooklyn,11217,7,,350
514457,Brooklyn,11221,5,,125
514548,Brooklyn,11221,2,,180
515015,Manhattan,10075,2,,200
516452,Brooklyn,11217,3,900.0,99
516461,Manhattan,10001,2,,130
516643,Brooklyn,11211,4,650.0,150
517626,Brooklyn,11211,1,,95
517654,Queens,11385,2,1000.0,70
518566,Manhattan,10021,1,,82
518576,Brooklyn,11216,6,,250
518960,Manhattan,10031,2,,90
519310,Queens,11377,2,0.0,75
521018,Brooklyn,11205,2,,160
521522,Brooklyn,11215,2,,150
521806,Queens,11374,2,,69
521820,Brooklyn,11211,1,,49
523123,Brooklyn,11215,6,,350
525120,Manhattan,10011,2,,135
525293,Bronx,10452,7,,250
525388,Brooklyn,11222,1,,200
525412,Manhattan,10012,2,500.0,150
525523,Manhattan,10035,2,132.0,50
526532,Manhattan,10037,3,0.0,100
526923,Manhattan,10016,2,,265
526942,Manhattan,10128,2,950.0,100
527076,Manhattan,10065,2,,175
528485,Brooklyn,11215,1,,37
528615,Manhattan,10014,2,,150
530431,Manhattan,10027,4,,200
530576,Manhattan,10023,1,,93
530632,Brooklyn,11216,5,1.0,275
531208,Brooklyn,11211,3,,450
531455,Brooklyn,11225,2,,80
531662,Queens,11434,4,,78
532288,Manhattan,10014,2,,295
532749,Brooklyn,11211,4,,220
533168,Manhattan,10012,2,,300
533625,Brooklyn,11205,6,,175
534897,Manhattan,10011,3,,230
535095,Brooklyn,11238,2,,98
535352,Manhattan,10025,3,,106
536578,Brooklyn,11237,2,,35
538344,Manhattan,10009,2,,195
538590,Queens,11103,4,,150
539160,Manhattan,10032,7,,170
539350,Manhattan,10036,4,,217
540057,Manhattan,10031,5,,185
540489,Manhattan,10013,1,,58
541725,Brooklyn,11249,2,,169
542054,Manhattan,10009,2,,49
542203,Manhattan,10019,3,,165
543792,Queens,11385,4,,120
544039,Brooklyn,11220,4,,120
544131,Manhattan,10012,1,,88
544331,Manhattan,10028,3,,110
545261,Brooklyn,11205,3,1800.0,200
545651,Brooklyn,11225,2,,69
546383,Queens,11355,2,,55
546504,Brooklyn,11201,2,,135
548184,Brooklyn,11222,1,,199
549873,Manhattan,10009,2,,90
550288,Manhattan,10128,2,,160
550653,Brooklyn,11215,2,,50
550777,Manhattan,10025,2,,210
550858,Manhattan,10001,5,2000.0,399
552502,Brooklyn,11238,2,,79
552519,Brooklyn,11213,6,,175
552639,Manhattan,10030,5,,200
553516,Brooklyn,11217,2,,121
554165,Brooklyn,11217,6,,400
555206,Manhattan,10009,1,,99
557213,Manhattan,10026,1,,88
557487,Brooklyn,11222,2,,114
557949,Brooklyn,11217,2,,169
559511,Brooklyn,11222,3,,120
560078,Manhattan,10009,2,850.0,295
560406,Brooklyn,11231,2,,90
563442,Manhattan,10014,2,,197
564447,Manhattan,10036,2,,190
565814,Brooklyn,11216,1,,50
566712,Manhattan,10009,4,,107
567073,Manhattan,10013,3,,99
567075,Manhattan,10065,2,,113
567195,Brooklyn,11216,4,1800.0,150
568684,Brooklyn,11237,2,,115
568743,Manhattan,10003,5,,151
570218,Brooklyn,11217,3,,130
570750,Brooklyn,11213,6,875.0,120
571564,Brooklyn,11216,2,,95
573612,Manhattan,10027,2,,69
573671,Brooklyn,11216,1,,64
573795,Brooklyn,11226,10,,133
573870,Manhattan,10024,4,500.0,120
575061,Brooklyn,11211,2,,120
576227,Manhattan,10031,2,900.0,99
576426,Manhattan,10019,3,,165
576916,Manhattan,10025,4,,165
577703,Manhattan,10009,2,,100
577824,Brooklyn,11216,2,,80
578267,Manhattan,10002,1,,90
579251,Brooklyn,11221,5,600.0,125
579716,Brooklyn,11215,1,,50
580323,Manhattan,10029,2,,75
581180,Brooklyn,11238,3,,155
581542,Queens,11692,4,,92
582272,Brooklyn,11222,1,,75
582372,Queens,11102,2,,69
583352,Manhattan,10009,2,,120
584122,Manhattan,10019,2,,200
585369,Manhattan,10012,2,,215
585937,Brooklyn,11222,3,,175
586847,Brooklyn,11216,2,,80
587519,Brooklyn,11211,1,,48
587554,Manhattan,10014,2,,198
587698,Brooklyn,11223,2,,72
587740,Manhattan,10013,2,,199
588677,Brooklyn,11211,4,,250
589089,Brooklyn,nan,1,,96
590903,Manhattan,10027,2,,75
591135,Manhattan,10012,1,,90
591565,Manhattan,nan,4,,229
591710,Brooklyn,11201,3,,200
592282,Manhattan,10038,2,,165
592785,Brooklyn,11238,3,,140
592853,Queens,11385,2,,75
593000,Manhattan,10028,2,,110
593292,Manhattan,10022,2,300.0,165
593320,Manhattan,10034,3,,55
594020,Manhattan,10034,3,,55
594036,Manhattan,10014,4,,300
594640,Manhattan,10011,3,,275
594732,Manhattan,10011,2,1500.0,333
595321,Brooklyn,11211,1,,77
595604,Manhattan,10032,1,,60
596442,Brooklyn,11238,4,,185
596448,Brooklyn,11201,2,,129
597624,Brooklyn,11215,3,,120
599595,Manhattan,10024,2,800.0,139
599847,Brooklyn,11238,3,450.0,149
600286,Brooklyn,11211,4,,180
600775,Brooklyn,11217,2,,100
600877,Brooklyn,11217,4,1000.0,180
602070,Brooklyn,11222,2,,106
602888,Manhattan,10021,2,,200
606269,Manhattan,10036,2,,99
607781,Manhattan,10029,2,350.0,120
607891,Manhattan,10023,2,,120
609213,Brooklyn,11238,2,,125
609559,Queens,11373,3,,99
610596,Brooklyn,11215,5,,198
611009,Manhattan,10009,6,1000.0,199
612936,Manhattan,10025,2,,125
613528,Manhattan,10030,2,400.0,90
613556,Manhattan,10282,5,,130
613818,Brooklyn,11208,2,,35
614269,Brooklyn,11211,2,,90
616249,Brooklyn,11232,3,620.0,85
616585,Brooklyn,11211,6,,250
618836,Brooklyn,11225,4,800.0,115
618916,Brooklyn,11238,3,,200
619122,Brooklyn,11211,1,460.0,48
619471,Brooklyn,11221,2,,65
620214,Queens,11106,3,550.0,175
621430,Manhattan,10019,1,,90
622410,Brooklyn,11225,2,,85
623423,Manhattan,10016,2,400.0,150
624222,Manhattan,10026,4,0.0,136
625197,Brooklyn,11211,7,,400
625365,Brooklyn,11225,5,,125
627432,Manhattan,10003,2,,179
627949,Brooklyn,11211,4,,180
628078,Manhattan,10026,2,,105
629000,Brooklyn,11231,4,,250
629770,Manhattan,10003,2,,99
629774,Manhattan,10009,2,,175
629855,Brooklyn,11211,2,,85
629949,Manhattan,10128,3,,80
633276,Queens,11101,2,,89
633950,Manhattan,10012,3,800.0,195
634353,Manhattan,10025,3,,1000
635114,Manhattan,10014,2,,215
636391,Manhattan,10014,2,,165
636579,Manhattan,10003,2,,209
637504,Queens,11104,1,,52
637641,Staten Island,10301,2,500.0,86
637716,Manhattan,10012,4,,160
638218,Brooklyn,11216,2,,85
638894,Brooklyn,11238,2,,115
638898,Manhattan,10025,2,,60
639199,Staten Island,10307,11,,309
639781,Manhattan,10003,3,,200
640589,Manhattan,10014,2,,700
640691,Brooklyn,11201,2,,120
640899,Brooklyn,nan,1,,110
640901,Brooklyn,nan,2,,150
640908,Brooklyn,nan,3,,150
640990,Manhattan,10029,3,,65
643591,Manhattan,10024,3,,150
643877,Brooklyn,11230,4,,200
643948,Manhattan,10034,2,,67
644464,Brooklyn,11211,2,,350
644575,Staten Island,10304,2,,71
644833,Manhattan,10031,10,,455
645075,Manhattan,10036,2,,140
645693,Queens,11103,1,,65
645922,Manhattan,10016,2,,100
645942,Manhattan,10012,3,,250
646391,Brooklyn,11205,2,,45
646458,Brooklyn,11249,2,,65
647413,Brooklyn,11238,3,,199
647520,Manhattan,10012,2,,275
647580,Manhattan,10003,2,,150
648162,Manhattan,10034,1,,20
648246,Brooklyn,11211,3,,195
649561,Manhattan,10001,2,,135
649903,Brooklyn,11213,2,,90
649972,Manhattan,10002,3,,250
651375,Manhattan,10012,5,0.0,595
651475,Manhattan,10003,2,,109
651648,Brooklyn,11238,2,,200
652371,Manhattan,10022,3,,90
652466,Manhattan,10016,3,,100
652515,Manhattan,10019,2,,85
652648,Manhattan,10016,2,,87
652691,Manhattan,10019,2,,95
654005,Manhattan,10024,4,,349
654232,Manhattan,10009,4,750.0,99
654612,Manhattan,10019,2,,160
655472,Brooklyn,11216,2,,60
656281,Brooklyn,11218,2,,72
657198,Brooklyn,11201,4,,200
657217,Manhattan,10028,2,,79
657727,Manhattan,10024,2,,197
658008,Brooklyn,11216,5,,75
658366,Manhattan,10003,2,,127
658515,Manhattan,10035,2,,110
658709,Manhattan,10024,2,,85
658932,Queens,11385,2,,69
659443,Manhattan,10025,1,,80
659880,Brooklyn,11206,1,,100
659952,Manhattan,10036,2,,99
660036,Manhattan,10024,1,,113
661814,Manhattan,10011,2,,250
663608,Manhattan,10010,2,,295
663681,Manhattan,10012,4,,95
664047,Manhattan,10025,8,,2000
665394,Manhattan,10036,2,,220
666220,Manhattan,10009,1,,75
666315,Brooklyn,11211,2,,100
666613,Brooklyn,11211,4,,189
666676,Manhattan,10031,2,,85
666837,Manhattan,10002,2,,123
667375,Manhattan,10011,2,,200
667502,Manhattan,10033,6,,150
667549,Brooklyn,11226,3,,105
668400,Manhattan,10040,2,,50
668691,Brooklyn,11221,1,,45
669633,Brooklyn,11215,4,,109
669640,Brooklyn,11215,1,,70
670767,Brooklyn,11221,1,,42
671229,Manhattan,10065,4,,145
672724,Brooklyn,11238,4,,355
673248,Brooklyn,11216,7,,80
674692,Queens,11385,2,,60
675793,Manhattan,10014,1,,125
676257,Manhattan,10016,1,,65
676295,Queens,11434,2,,58
678068,Queens,11377,1,,49
678593,Brooklyn,11216,2,,42
679633,Queens,11105,1,,75
679769,Queens,11102,2,900.0,62
680104,Manhattan,10002,1,,167
680998,Manhattan,10027,3,,125
681518,Manhattan,10025,1,,95
681805,Staten Island,10303,2,,44
682122,Brooklyn,11234,5,,92
683084,Manhattan,10036,3,,199
683681,Manhattan,10014,3,,139
683821,Manhattan,10025,2,,58
684808,Manhattan,10016,2,,129
684991,Manhattan,10016,3,,134
685435,Brooklyn,11207,2,,35
686696,Manhattan,10128,4,,250
687794,Manhattan,10003,3,,175
688111,Manhattan,10019,2,,90
688184,Manhattan,10019,2,,60
688652,Brooklyn,11205,6,1200.0,249
689329,Queens,11372,1,,79
689900,Manhattan,10025,2,,119
690349,Brooklyn,11215,3,,179
690516,Brooklyn,11217,4,,125
690603,Brooklyn,11216,5,,150
690849,Manhattan,10009,2,,120
690934,Brooklyn,11217,14,,500
690960,Brooklyn,11207,4,,60
692137,Brooklyn,11211,6,,500
695002,Manhattan,10009,3,,105
695216,Brooklyn,11205,2,,134
695297,Brooklyn,11206,2,,68
695465,Manhattan,10009,2,,73
696593,Brooklyn,11215,2,,150
697499,Manhattan,10023,2,,100
698094,Manhattan,10019,2,,120
698132,Brooklyn,11221,2,,100
698514,Manhattan,10014,4,,250
698882,Brooklyn,11201,1,,69
699472,Brooklyn,11211,4,,220
700530,Manhattan,10012,2,320.0,230
700916,Brooklyn,11221,4,,160
702213,Brooklyn,11206,1,,150
702440,Brooklyn,11215,2,,150
702551,Manhattan,10025,7,,900
703745,Manhattan,10009,2,,130
703971,Brooklyn,11225,2,,70
704838,Queens,11377,6,800.0,120
705749,Staten Island,10304,2,,68
705997,Brooklyn,11215,2,400.0,100
706347,Brooklyn,11211,2,,69
707736,Manhattan,10027,4,900.0,299
708374,Manhattan,10025,3,,115
710015,Brooklyn,11219,2,,103
710243,Manhattan,10002,2,,175
710284,Manhattan,10011,3,,425
711635,Manhattan,10003,2,800.0,240
712136,Staten Island,10304,2,,68
712260,Brooklyn,11231,4,,210
713538,Brooklyn,11238,4,675.0,149
713891,Brooklyn,11211,2,,85
714028,Queens,11377,6,650.0,120
714049,Queens,11377,7,720.0,120
714075,Brooklyn,11238,1,,75
714939,Manhattan,10014,4,,495
715102,Brooklyn,11211,1,,69
715270,Bronx,10467,3,,39
715616,Brooklyn,11230,3,,80
717582,Brooklyn,11238,4,,155
718761,Brooklyn,11206,3,,146
719329,Brooklyn,11238,2,0.0,120
719914,Manhattan,10031,1,,79
720274,Brooklyn,11216,2,,100
720394,Manhattan,10025,2,,120
721663,Manhattan,10016,2,,250
721719,Manhattan,10027,2,,150
721762,Manhattan,10009,2,,50
722464,Brooklyn,11238,2,1800.0,85
723507,Manhattan,10025,2,750.0,195
723554,Brooklyn,11215,5,,135
723709,Manhattan,10026,1,,95
724451,Brooklyn,11211,2,,200
725270,Manhattan,10011,2,1500.0,350
725509,Brooklyn,11213,15,,168
726692,Queens,11106,6,,245
727512,Brooklyn,11222,4,,129
727547,Brooklyn,11222,4,,199
727575,Manhattan,10029,1,,55
727835,Brooklyn,11206,2,,99
727964,Brooklyn,11201,3,500.0,160
728409,Brooklyn,11205,2,,65
728493,Manhattan,10027,5,,70
728764,Manhattan,10019,3,,100
729306,Brooklyn,11219,2,,70
729759,Manhattan,10033,2,15.0,45
729841,Manhattan,10014,2,,50
731300,Brooklyn,11211,2,,90
731316,Manhattan,10011,2,,140
732624,Manhattan,10030,2,135.0,65
734749,Manhattan,10024,2,,155
735677,Manhattan,10009,3,,249
735890,Manhattan,10003,2,,120
736187,Brooklyn,11222,1,,41
737075,Manhattan,10009,1,,82
738588,Staten Island,10305,16,3700.0,625
739239,Manhattan,10024,3,,171
739242,Manhattan,10024,3,,185
740754,Queens,11103,2,,64
740947,Manhattan,10016,2,,120
741154,Manhattan,10013,6,,210
741346,Manhattan,10003,2,,133
741712,Manhattan,10003,2,,75
741783,Manhattan,10014,7,,350
741797,Manhattan,10013,2,,259
741806,Manhattan,10040,2,600.0,97
742026,Manhattan,10012,3,400.0,199
742779,Manhattan,10025,2,,160
743090,Brooklyn,11238,1,,70
745037,Manhattan,10019,2,,165
746393,Manhattan,10035,4,,180
747029,Manhattan,10011,2,,165
747159,Manhattan,10003,2,,120
747316,Manhattan,10025,2,,85
747344,Brooklyn,11237,7,,220
747419,Brooklyn,11216,2,,90
747538,Brooklyn,11238,2,,97
747605,Manhattan,10009,2,,179
748656,Queens,11358,1,323.0,108
749896,Brooklyn,11211,2,,175
749965,Brooklyn,11226,4,,110
751851,Brooklyn,11215,6,,250
752202,Brooklyn,11216,2,,100
752289,Manhattan,10012,2,,200
752366,Queens,nan,3,,89
752616,Manhattan,10002,5,1200.0,400
752783,Brooklyn,11218,3,1050.0,149
753622,Manhattan,10003,1,,95
753991,Brooklyn,11233,4,,105
754113,Brooklyn,11211,2,,200
754190,Manhattan,10013,1,,100
754353,Queens,11106,1,,39
755477,Manhattan,10128,3,,148
755528,Bronx,10467,3,,49
755703,Brooklyn,11237,2,0.0,55
756655,Brooklyn,11238,3,,250
756892,Manhattan,10022,2,,125
756928,Brooklyn,11238,2,,110
757007,Brooklyn,11238,2,,175
757187,Brooklyn,11238,1,,50
758919,Manhattan,10014,2,,250
760303,Manhattan,10028,3,,155
760461,Manhattan,10033,2,,175
761606,Queens,11103,2,,140
761835,Queens,11102,4,,80
762015,Brooklyn,11206,2,,103
762145,Manhattan,10023,4,,600
763600,Brooklyn,11206,2,,75
764753,Brooklyn,11213,6,,82
765203,Brooklyn,nan,1,,65
765315,Brooklyn,11211,2,,115
765569,Brooklyn,11201,4,,175
766542,Brooklyn,11211,2,,100
766814,Manhattan,10036,1,400.0,95
766964,Queens,11102,1,1600.0,55
767286,Manhattan,10025,2,,100
767562,Brooklyn,11221,1,,45
767967,Manhattan,10011,2,,105
767983,Brooklyn,11211,3,,200
769175,Manhattan,10032,1,0.0,65
769279,Manhattan,10009,2,140.0,100
769448,Brooklyn,11211,6,,164
770960,Brooklyn,11238,3,,155
771436,Queens,11105,6,,250
772362,Manhattan,10036,2,,165
772679,Manhattan,10035,3,,120
773041,Bronx,10467,3,,38
773497,Brooklyn,11206,1,,200
773844,Brooklyn,11205,2,,90
773885,Brooklyn,11206,4,,99
773993,Manhattan,10075,2,,85
774791,Queens,11355,1,0.0,55
774899,Manhattan,10014,5,,350
775280,Manhattan,10027,5,,180
775326,Queens,11101,2,96.0,69
776257,Brooklyn,11211,2,700.0,235
776845,Manhattan,10128,1,,157
777297,Brooklyn,11211,6,,200
